Filename,File Type,File Size (MB),Total HDUs,Instrument,Telescope,Observation Date,Object,Creator
AL1_SOLEXS_20240417_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240420_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260601_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240416_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240521_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240523_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260611_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260531_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240415_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260509_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260623_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240421_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260528_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260510_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260610_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260515_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240419_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260526_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240528_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260406_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240310_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260505_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240322_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260410_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240408_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240402_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240401_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260414_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260331_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240404_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240315_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240321_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260404_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260330_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260424_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240403_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240311_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260408_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260401_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240317_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260419_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260411_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260413_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260412_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240331_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260407_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260409_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240305_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240316_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260418_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260420_SDD2_L1.pi,.pi,363.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240326_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240407_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240312_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240320_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260405_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240329_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240325_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251229_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260322_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260103_SDD2_L1.pi,.pi,7.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251230_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260108_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260316_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251227_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260326_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260309_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260308_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250417_SDD2_L1.pi,.pi,8.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250420_SDD2_L1.pi,.pi,25.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250419_SDD2_L1.pi,.pi,3.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
